Transaction_ID,User_ID,Date,Account_Number,Transaction_Type,Amount,Currency,Category,Counterparty,Payment_Method
TXN00267,U442,19/08/2024,574512,Debit,1551.41,USD,Payroll,King Group,Cash
TXN00268,U492,01/11/2024,553374,Credit,3643.73,USD,Operations,Riggs Inc,Bank Transfer
TXN00269,U339,05/11/2024,567262,Credit,8193.42,USD,Sales,Martinez-Jackson,Cash
TXN00270,U487,17/11/2024,695634,Debit,1238.6,USD,Marketing,Lopez-Ingram,Cash
TXN00271,U430,04/12/2024,689321,Debit,2026.88,USD,Payroll,"Montoya, Peterson and Gonzales",Bank Transfer
TXN00272,U379,07/06/2024,699704,Debit,9696.67,USD,Payroll,Rodriguez LLC,Cash
TXN00273,U403,07/06/2024,362401,Refund,7694.5,USD,Inventory,Morrison and Sons,Bank Transfer
TXN00274,U303,15/11/2024,557907,Credit,75.81,USD,Sales,Mcgee-Smith,Credit Card
TXN00275,U133,23/08/2024,433280,Credit,8349.79,USD,Marketing,"Hawkins, Riley and Warren",Bank Transfer
TXN00276,U232,23/02/2024,275692,Credit,4741.9,USD,Payroll,Bryan and Sons,Credit Card
TXN00277,U306,16/05/2024,756718,Credit,2874.72,USD,Payroll,"Christian, Vasquez and Walton",Cash
TXN00278,U380,15/04/2024,107665,Credit,1720.91,USD,Inventory,Pearson PLC,Cash
TXN00279,U228,28/07/2024,773542,Refund,2667.5,USD,Sales,Mitchell Group,Bank Transfer
TXN00280,U375,15/10/2024,442041,Debit,7154.85,USD,Marketing,Gregory-Fleming,Credit Card
TXN00281,U252,03/11/2024,626648,Refund,4155.94,USD,Payroll,"Davidson, Sanders and Goodman",Bank Transfer
TXN00282,U338,03/12/2024,839772,Refund,6298.11,USD,Operations,"Dominguez, Gomez and Calhoun",Credit Card
TXN00283,U188,01/01/2025,540394,Refund,2462.06,USD,Sales,White-Russell,Credit Card
TXN00284,U133,06/11/2024,952166,Debit,7534.53,USD,Sales,"Acosta, Reese and Martinez",Cash
TXN00285,U481,10/06/2024,119730,Debit,5301.21,USD,Payroll,Heath-Johnson,Bank Transfer
TXN00286,U234,07/11/2024,272687,Credit,7874.29,USD,Payroll,Gonzalez-Miller,Cash
TXN00287,U188,30/08/2024,955655,Refund,1388.56,USD,Marketing,Anderson Ltd,Cash
TXN00288,U050,06/09/2024,165656,Credit,4293.94,USD,Payroll,Marsh-Patrick,Bank Transfer
TXN00289,U143,30/01/2024,168005,Debit,9181.02,USD,Marketing,Edwards PLC,Credit Card
TXN00290,U338,07/09/2024,329167,Debit,8981.67,USD,Operations,"Adams, Henderson and Jensen",Credit Card
TXN00291,U240,21/02/2024,816404,Debit,9518.89,USD,Inventory,Lewis-Baker,Bank Transfer
TXN00292,U336,28/06/2024,407826,Debit,5166.39,USD,Payroll,Garcia-Bailey,Bank Transfer
TXN00293,U168,23/08/2024,670462,Refund,6825.16,USD,Payroll,Lane-Reeves,Credit Card
TXN00294,U292,21/09/2024,639224,Credit,9437.97,USD,Marketing,Lopez-Pollard,Cash
TXN00295,U104,21/05/2024,511717,Debit,4431.36,USD,Inventory,Kennedy Inc,Cash
TXN00296,U175,03/04/2024,544912,Credit,7703.82,USD,Payroll,Turner-Smith,Cash
TXN00297,U224,11/06/2024,897952,Debit,7179.08,USD,Operations,Myers-Benjamin,Cash
TXN00298,U182,13/01/2024,551657,Credit,5178.31,USD,Operations,Long Inc,Bank Transfer
TXN00299,U272,17/02/2024,532253,Credit,705.12,USD,Inventory,Sweeney and Sons,Bank Transfer
TXN00300,U260,19/07/2024,407872,Debit,3389.65,USD,Operations,Johnston-Sims,Credit Card
TXN00301,U192,12/04/2024,532215,Debit,4022.49,USD,Inventory,Hartman-Frey,Bank Transfer
TXN00302,U261,14/09/2024,940518,Credit,7726,USD,Inventory,"Miller, Combs and Smith",Credit Card
TXN00303,U136,30/05/2024,957015,Refund,4346.38,USD,Sales,Stewart-Morse,Credit Card
TXN00304,U188,05/09/2024,522677,Debit,3938.73,USD,Sales,"Miller, Reed and Riggs",Bank Transfer
TXN00305,U499,31/07/2024,944202,Debit,380.57,USD,Operations,"Parsons, Davis and Jordan",Cash
TXN00306,U064,08/11/2024,556454,Refund,9225.96,USD,Operations,"Moore, Greer and Krueger",Cash
TXN00307,U409,27/07/2024,369300,Refund,1518.01,USD,Marketing,"Austin, Nelson and Keith",Credit Card
TXN00308,U056,24/09/2024,698262,Debit,5749.83,USD,Marketing,Grant-Holland,Credit Card
TXN00309,U299,06/05/2024,936025,Debit,9777.55,USD,Operations,"Crawford, Harding and Gardner",Cash
TXN00310,U222,11/03/2024,719136,Debit,9800.67,USD,Operations,Clark-Aguilar,Credit Card
TXN00311,U360,09/08/2024,693066,Debit,7992.72,USD,Operations,Miller-Kerr,Cash
TXN00312,U164,07/08/2024,925375,Credit,8759.38,USD,Sales,"Stephens, Sullivan and Martinez",Bank Transfer
TXN00313,U261,10/04/2024,992260,Credit,9726.88,USD,Marketing,Anthony-Hall,Cash
TXN00314,U127,04/02/2024,251656,Credit,4198.86,USD,Inventory,Maynard Ltd,Credit Card
TXN00315,U418,18/04/2024,219302,Debit,8858.97,USD,Sales,"Bullock, Peterson and Garcia",Credit Card
TXN00316,U192,30/11/2024,497328,Credit,7010.9,USD,Operations,Barrett Inc,Credit Card
TXN00317,U494,30/04/2024,722567,Debit,8736.73,USD,Inventory,Gonzalez-Garcia,Bank Transfer
TXN00318,U420,13/07/2024,303228,Debit,7218.29,USD,Inventory,Bean-Williams,Credit Card
TXN00319,U059,16/03/2024,708944,Credit,3143.82,USD,Marketing,Warner PLC,Bank Transfer
TXN00320,U227,04/09/2024,950462,Debit,3448.13,USD,Payroll,Phillips and Sons,Cash
TXN00321,U436,04/12/2024,567453,Credit,8271.77,USD,Marketing,"Watts, Sanders and Mills",Cash
TXN00322,U005,20/04/2024,215576,Credit,9003.08,USD,Payroll,Casey-Myers,Bank Transfer
TXN00323,U392,01/08/2024,437202,Credit,6107.91,USD,Operations,Bradley Group,Credit Card
TXN00324,U335,29/02/2024,631190,Credit,1477.15,USD,Operations,Jones-Rodriguez,Cash
TXN00325,U068,12/01/2024,943542,Credit,4045.34,USD,Sales,"Jenkins, Wilson and Williams",Bank Transfer
TXN00326,U187,20/08/2024,625931,Refund,6442.35,USD,Marketing,Roman-Middleton,Cash
TXN00327,U340,27/12/2024,188483,Refund,8876.92,USD,Sales,Munoz-Thomas,Credit Card
TXN00328,U141,04/07/2024,567061,Refund,6247.35,USD,Inventory,"Simpson, Johnson and Simon",Credit Card
TXN00329,U075,26/04/2024,525926,Refund,6185.69,USD,Operations,Vance LLC,Bank Transfer
TXN00330,U499,23/03/2024,724395,Refund,4427.02,USD,Payroll,"Salazar, Williams and Wood",Credit Card
TXN00331,U451,09/07/2024,405348,Credit,3459.05,USD,Sales,"Garcia, Cannon and Nixon",Credit Card
TXN00332,U487,25/10/2024,664237,Debit,8120.19,USD,Payroll,Lewis Ltd,Bank Transfer
TXN00333,U162,29/10/2024,972650,Debit,6491.08,USD,Payroll,"Myers, Howell and Richardson",Credit Card
TXN00334,U237,25/02/2024,979823,Credit,7756.25,USD,Inventory,Ramos and Sons,Bank Transfer
TXN00335,U233,16/08/2024,300662,Debit,8810.94,USD,Inventory,"Day, Smith and Williams",Cash
TXN00336,U223,25/07/2024,977460,Debit,851.97,USD,Payroll,Bird Group,Credit Card
TXN00337,U411,21/01/2024,218056,Refund,5378.96,USD,Sales,Miller-Peck,Bank Transfer
TXN00338,U250,20/11/2024,114086,Refund,3906.04,USD,Inventory,"Smith, Terry and Wright",Cash
TXN00339,U254,08/09/2024,342468,Refund,7191.62,USD,Operations,Weber Inc,Cash
TXN00340,U080,03/09/2024,501650,Debit,8799.96,USD,Operations,Stone-Cooper,Cash
TXN00341,U443,20/05/2024,892663,Refund,5209.49,USD,Marketing,Pena-Welch,Cash
TXN00342,U311,05/08/2024,534773,Credit,5412.49,USD,Sales,Greene Ltd,Credit Card
TXN00343,U305,12/12/2024,509305,Debit,2145.21,USD,Sales,Rodriguez-Reynolds,Cash
TXN00344,U079,13/12/2024,761136,Debit,5121.6,USD,Payroll,Herrera Inc,Credit Card
TXN00345,U485,02/07/2024,303806,Refund,3129.4,USD,Marketing,Contreras-Adams,Credit Card
TXN00346,U156,26/06/2024,149691,Credit,3413.68,USD,Inventory,Calderon PLC,Cash
TXN00347,U418,20/12/2024,758343,Refund,6360.5,USD,Sales,"Mclaughlin, Flynn and Lewis",Bank Transfer
TXN00348,U397,01/07/2024,313294,Refund,243.98,USD,Inventory,Jones Group,Bank Transfer
TXN00349,U315,02/06/2024,253514,Debit,8904.29,USD,Marketing,Freeman-Oconnor,Cash
TXN00350,U364,29/06/2024,675574,Debit,5403.93,USD,Inventory,Benitez-Henderson,Credit Card
TXN00351,U258,09/04/2024,456884,Refund,2594.31,USD,Operations,Walsh-Miller,Cash
TXN00352,U294,22/11/2024,549502,Debit,8323.97,USD,Sales,Figueroa LLC,Credit Card
TXN00353,U405,31/05/2024,550816,Debit,3046.38,USD,Inventory,Gillespie Inc,Credit Card
TXN00354,U015,22/09/2024,653280,Debit,4233.23,USD,Sales,"Underwood, Reed and Armstrong",Credit Card
TXN00355,U115,18/08/2024,433185,Refund,5057.69,USD,Marketing,"Mcdaniel, Young and Hickman",Bank Transfer
TXN00356,U404,02/06/2024,590705,Debit,7322.54,USD,Operations,Merritt-Ryan,Credit Card
TXN00357,U054,26/01/2024,755745,Refund,8417.42,USD,Payroll,"Todd, Lee and Flores",Cash
TXN00358,U497,02/09/2024,476617,Debit,2604.97,USD,Marketing,"Cochran, Perez and Reynolds",Bank Transfer
TXN00359,U195,06/01/2025,115843,Credit,5079.92,USD,Inventory,Dudley Group,Credit Card
TXN00360,U074,05/03/2024,408465,Debit,1246.89,USD,Operations,"Newman, Ruiz and Roach",Credit Card
TXN00361,U466,12/03/2024,437504,Refund,7568.03,USD,Marketing,"Navarro, Martin and Jackson",Credit Card
TXN00362,U309,19/12/2024,976434,Debit,9414.02,USD,Payroll,Juarez-Garza,Bank Transfer
TXN00363,U462,14/01/2024,411964,Refund,4492.88,USD,Marketing,Randall LLC,Credit Card
TXN00364,U043,22/04/2024,490681,Refund,5728.63,USD,Marketing,Davis PLC,Credit Card
TXN00365,U035,17/03/2024,970677,Debit,62.08,USD,Sales,Armstrong-Berger,Bank Transfer
TXN00366,U299,22/10/2024,915374,Refund,3396.41,USD,Operations,Harrison PLC,Cash
TXN00367,U423,13/09/2024,512356,Debit,2368.61,USD,Operations,"Smith, Richmond and Gonzalez",Cash
TXN00368,U492,20/01/2024,330474,Credit,7460.12,USD,Sales,Mcdonald-Horne,Bank Transfer
TXN00369,U310,10/10/2024,479992,Refund,5820.12,USD,Inventory,Lucas Group,Bank Transfer
TXN00370,U305,04/11/2024,910565,Refund,7149.32,USD,Inventory,Soto-Sparks,Bank Transfer
TXN00371,U413,30/12/2024,351089,Refund,9376.02,USD,Operations,Fischer Ltd,Cash
TXN00372,U151,22/04/2024,854196,Refund,6658.55,USD,Operations,Miller PLC,Cash
TXN00373,U128,19/05/2024,956711,Credit,8446.51,USD,Sales,Reynolds Inc,Credit Card
TXN00374,U345,29/03/2024,279957,Credit,2346.04,USD,Operations,Brown LLC,Credit Card
TXN00375,U430,04/07/2024,127005,Debit,2999.02,USD,Inventory,"Rice, Romero and Brown",Bank Transfer
TXN00376,U442,27/10/2024,717479,Refund,6672.55,USD,Sales,Gutierrez Ltd,Cash
TXN00377,U361,06/05/2024,699962,Refund,8152.64,USD,Inventory,"Oconnell, Walker and Holmes",Cash
TXN00378,U012,24/11/2024,546683,Credit,5731.93,USD,Sales,Villa-Wood,Credit Card
TXN00379,U077,21/03/2024,965255,Debit,1408.32,USD,Marketing,Wilson-Robbins,Bank Transfer
TXN00380,U321,27/01/2024,527322,Credit,3782.88,USD,Inventory,Nelson-Jordan,Credit Card
TXN00381,U256,08/07/2024,714031,Credit,7377.75,USD,Marketing,Williams-James,Credit Card
TXN00382,U320,27/05/2024,797761,Debit,1061.22,USD,Sales,Nash-Taylor,Cash
TXN00383,U457,06/08/2024,692912,Refund,5169.35,USD,Operations,Cooper-Day,Cash
TXN00384,U483,03/09/2024,145700,Refund,1933.63,USD,Payroll,Tucker-Trujillo,Cash
TXN00385,U122,13/03/2024,871616,Credit,7787.71,USD,Inventory,Summers and Sons,Cash
TXN00386,U490,02/06/2024,140895,Credit,4548.55,USD,Inventory,"Pennington, Walker and Clark",Credit Card
TXN00387,U335,27/08/2024,975103,Credit,1474.07,USD,Payroll,Riley-Phillips,Cash
TXN00388,U406,15/08/2024,742965,Debit,4262.66,USD,Marketing,Marks Ltd,Credit Card
TXN00389,U364,27/04/2024,240128,Debit,4126.41,USD,Marketing,"Mccoy, Ramirez and Davenport",Cash
TXN00390,U275,24/07/2024,248051,Credit,931.56,USD,Inventory,"Griffin, Brooks and Hoover",Credit Card
TXN00391,U346,20/11/2024,800923,Refund,4254.62,USD,Payroll,Martinez-Bender,Credit Card
TXN00392,U133,07/04/2024,514431,Refund,1309.33,USD,Marketing,Murray and Sons,Credit Card
TXN00393,U454,01/09/2024,449303,Debit,2155.7,USD,Inventory,Craig Group,Cash
TXN00394,U002,20/07/2024,662540,Debit,789.95,USD,Marketing,Parker LLC,Cash
TXN00395,U464,10/01/2024,170045,Refund,6771.46,USD,Operations,Peterson LLC,Cash
TXN00396,U326,20/01/2024,426295,Debit,4033.51,USD,Inventory,"Howard, Bennett and Crosby",Cash
TXN00397,U196,07/08/2024,463671,Refund,5594.09,USD,Inventory,"Delgado, Gonzalez and Wong",Credit Card
TXN00398,U181,08/11/2024,800452,Credit,7790.46,USD,Payroll,Hernandez LLC,Credit Card
TXN00399,U282,31/08/2024,689165,Debit,8721.43,USD,Inventory,"Waller, Johnston and Ramirez",Bank Transfer
TXN00400,U490,18/07/2024,258482,Credit,5847.19,USD,Marketing,Smith Ltd,Credit Card
TXN00401,U209,23/11/2024,777366,Debit,6368.25,USD,Sales,"Hood, Freeman and Mclaughlin",Cash
TXN00402,U172,29/01/2024,322399,Debit,9965.15,USD,Sales,"Kemp, Hamilton and Brennan",Bank Transfer
TXN00403,U062,22/06/2024,208384,Credit,6893.29,USD,Operations,Guerra Group,Credit Card
TXN00404,U497,13/01/2024,889544,Credit,9478.72,USD,Sales,Andrews-Goodman,Cash
TXN00405,U372,29/02/2024,289663,Debit,7319.85,USD,Payroll,"Gonzales, Clark and Pope",Cash
TXN00406,U159,05/05/2024,811534,Credit,4175.05,USD,Operations,Young PLC,Bank Transfer
TXN00407,U430,19/04/2024,615160,Refund,1636.8,USD,Payroll,"James, Dean and Murphy",Credit Card
TXN00408,U005,05/11/2024,456810,Refund,5062.8,USD,Operations,Ward Group,Cash
TXN00409,U149,11/10/2024,897975,Credit,4852.8,USD,Inventory,Cantu-Short,Bank Transfer
TXN00410,U216,09/02/2024,755831,Refund,4582.55,USD,Inventory,Rhodes-Wilson,Bank Transfer
TXN00411,U243,30/04/2024,185814,Refund,9680.64,USD,Payroll,"Mullins, Rush and Long",Credit Card
TXN00412,U280,13/03/2024,826742,Refund,5136.72,USD,Payroll,"Long, Webb and Watson",Cash
TXN00413,U281,19/07/2024,145634,Debit,5296.12,USD,Marketing,Murphy-Villarreal,Credit Card
TXN00414,U160,04/04/2024,901746,Refund,6947.76,USD,Inventory,"Johnson, Melendez and Smith",Bank Transfer
TXN00415,U434,01/04/2024,976656,Refund,4559.77,USD,Payroll,Farley Group,Bank Transfer
TXN00416,U123,07/07/2024,384835,Credit,335.75,USD,Operations,Thomas Inc,Bank Transfer
TXN00417,U318,29/07/2024,563751,Refund,1576.83,USD,Payroll,Floyd-Charles,Bank Transfer
TXN00418,U403,10/04/2024,569965,Debit,5594.68,USD,Sales,"Griffith, Davis and Munoz",Cash
TXN00419,U329,28/02/2024,274105,Debit,9217.76,USD,Payroll,"Wolfe, Graham and Carter",Credit Card
TXN00420,U467,11/04/2024,874943,Credit,1196.47,USD,Payroll,"Hunt, Weiss and Reynolds",Cash
TXN00421,U112,27/06/2024,540784,Debit,8524.65,USD,Payroll,Baird-Cruz,Credit Card
TXN00422,U494,12/11/2024,774632,Debit,1112.26,USD,Marketing,"Quinn, James and Morgan",Bank Transfer
TXN00423,U469,04/10/2024,263606,Refund,3702.16,USD,Operations,Fisher-Jennings,Credit Card
TXN00424,U125,04/08/2024,380267,Refund,2903.01,USD,Marketing,Olson-Roth,Credit Card
TXN00425,U292,31/10/2024,795291,Debit,5232.55,USD,Payroll,"Henry, Guerrero and Howard",Credit Card
TXN00426,U487,15/11/2024,291312,Credit,1186.24,USD,Operations,Solis PLC,Credit Card
TXN00427,U242,08/08/2024,961923,Credit,3056.2,USD,Payroll,Taylor-Martinez,Credit Card
TXN00428,U479,28/01/2024,400069,Refund,3750.85,USD,Sales,"Cole, Graham and Brewer",Credit Card
TXN00429,U496,31/07/2024,938570,Debit,2946.87,USD,Inventory,"Zhang, Rojas and Banks",Cash
TXN00430,U254,26/02/2024,810069,Refund,289.5,USD,Inventory,Harris and Sons,Credit Card
TXN00431,U203,06/08/2024,247932,Credit,1437.27,USD,Marketing,"Rivera, Brewer and Hernandez",Bank Transfer
TXN00432,U269,12/10/2024,291071,Debit,7840.09,USD,Marketing,Dunn Ltd,Cash
TXN00433,U122,09/01/2024,449478,Refund,4223.35,USD,Payroll,Bell-Hall,Credit Card
TXN00434,U007,07/12/2024,596254,Refund,9368.84,USD,Sales,Lam-Smith,Bank Transfer
TXN00435,U285,02/05/2024,946469,Credit,3058.59,USD,Sales,"Perkins, Rivas and Jones",Cash
TXN00436,U085,04/04/2024,390071,Refund,2841.99,USD,Payroll,"Rojas, Hunt and Reed",Cash
TXN00437,U462,13/05/2024,180293,Credit,1838.94,USD,Marketing,"Jenkins, Robinson and Ford",Cash
TXN00438,U091,26/02/2024,818416,Credit,7399.21,USD,Operations,Davis-Clark,Credit Card
TXN00439,U397,01/06/2024,827072,Debit,30.84,USD,Inventory,Page-Jones,Bank Transfer
TXN00440,U379,08/03/2024,567364,Debit,5479.9,USD,Sales,"Curtis, Wright and Chapman",Cash
TXN00441,U267,05/11/2024,448534,Refund,684.97,USD,Inventory,"Williams, Marsh and Salinas",Bank Transfer
TXN00442,U114,24/01/2024,826534,Credit,456.38,USD,Inventory,Williams PLC,Credit Card
TXN00443,U344,01/10/2024,921745,Credit,4816.95,USD,Payroll,White Inc,Credit Card
TXN00444,U107,29/04/2024,111776,Debit,3103.92,USD,Sales,Smith Ltd,Cash
TXN00445,U066,30/05/2024,207230,Debit,4529.22,USD,Payroll,"Flores, Anderson and Henry",Credit Card
TXN00446,U022,23/01/2024,673122,Credit,3384.85,USD,Payroll,"Scott, Elliott and Matthews",Credit Card
TXN00447,U224,23/03/2024,354767,Debit,3779.28,USD,Sales,Ferguson-Thomas,Cash
TXN00448,U321,27/05/2024,549186,Refund,8346.26,USD,Sales,"Lopez, Andersen and Thompson",Cash
TXN00449,U379,11/01/2024,115905,Credit,8338.5,USD,Marketing,Scott-Collins,Cash
TXN00450,U395,26/03/2024,553354,Debit,1336.77,USD,Inventory,Martin-Rodriguez,Bank Transfer
TXN00451,U038,03/08/2024,205789,Refund,1393.84,USD,Operations,"Kim, Pierce and Miller",Bank Transfer
TXN00452,U240,03/12/2024,335109,Credit,6368.24,USD,Inventory,Brown Inc,Credit Card
TXN00453,U469,29/04/2024,136563,Refund,7619.17,USD,Payroll,Osborne-Herrera,Cash
TXN00454,U138,03/05/2024,814247,Refund,6675.54,USD,Payroll,"Lee, Pace and Myers",Bank Transfer
TXN00455,U212,28/11/2024,526620,Credit,1498.34,USD,Sales,Schwartz-Fox,Credit Card
TXN00456,U479,12/06/2024,960106,Refund,7281.36,USD,Marketing,"Davis, Johnson and Patrick",Cash
TXN00457,U481,17/07/2024,892421,Debit,902.26,USD,Payroll,"Wright, Cole and Yates",Cash
TXN00458,U332,27/04/2024,781968,Debit,6251.46,USD,Payroll,"Odonnell, Lyons and Becker",Credit Card
TXN00459,U119,13/03/2024,468462,Debit,6239.66,USD,Inventory,Jackson-Johns,Cash
TXN00460,U446,23/11/2024,916039,Refund,3878.48,USD,Payroll,Lee-Morrison,Cash
TXN00461,U296,02/02/2024,448164,Debit,9003.44,USD,Inventory,Poole-Holloway,Credit Card
TXN00462,U200,05/06/2024,842981,Refund,3396.59,USD,Sales,"Meyer, Mason and Spence",Bank Transfer
TXN00463,U205,20/09/2024,169320,Debit,467.74,USD,Sales,"Moore, Torres and Richardson",Credit Card
TXN00464,U083,27/06/2024,614733,Credit,6707.73,USD,Inventory,"Case, Green and Schwartz",Credit Card
TXN00465,U143,10/08/2024,954312,Refund,4436.53,USD,Operations,Robinson Ltd,Bank Transfer
TXN00466,U003,19/02/2024,958211,Refund,2780.98,USD,Inventory,Morris Ltd,Cash
TXN00467,U411,30/06/2024,133837,Debit,894.41,USD,Marketing,Morris LLC,Credit Card
TXN00468,U107,30/04/2024,275444,Credit,1664.49,USD,Operations,Goodwin PLC,Credit Card
TXN00469,U388,23/11/2024,677350,Debit,257.79,USD,Inventory,"Sanchez, Wilkins and Silva",Credit Card
TXN00470,U476,09/06/2024,476717,Debit,6304.79,USD,Payroll,"Cruz, Herman and Bell",Cash
TXN00471,U496,07/10/2024,576880,Credit,7718.24,USD,Marketing,"Martinez, Martinez and Garcia",Cash
TXN00472,U430,29/09/2024,545367,Credit,3095.39,USD,Inventory,"Bryan, Turner and Walker",Bank Transfer
TXN00473,U064,06/01/2025,396293,Debit,6455.15,USD,Payroll,"Sanchez, Meadows and Cooper",Credit Card
TXN00474,U493,11/08/2024,753801,Credit,6442.7,USD,Marketing,Spencer and Sons,Credit Card
TXN00475,U404,26/09/2024,585424,Debit,860.67,USD,Payroll,Day-Mann,Credit Card
TXN00476,U233,09/02/2024,389553,Refund,9552.13,USD,Marketing,Perry-Andrews,Bank Transfer
TXN00477,U168,13/05/2024,730463,Debit,5422.92,USD,Sales,Brown LLC,Bank Transfer
TXN00478,U063,29/02/2024,265670,Refund,7578.58,USD,Sales,Nguyen-Perez,Cash
TXN00479,U120,29/05/2024,466672,Debit,9573.36,USD,Marketing,Barber-Taylor,Cash
TXN00480,U416,18/05/2024,998153,Credit,5222.32,USD,Operations,Salinas Group,Credit Card
TXN00481,U074,30/09/2024,803602,Refund,7508.08,USD,Operations,"Delgado, Wyatt and Schmidt",Bank Transfer
TXN00482,U446,08/03/2024,125949,Credit,5031.36,USD,Payroll,"Banks, Wright and Willis",Cash
TXN00483,U167,03/05/2024,486689,Refund,196.45,USD,Inventory,Little LLC,Credit Card
TXN00484,U115,18/03/2024,475784,Refund,6585.96,USD,Operations,"Brown, Gomez and Rodriguez",Bank Transfer
TXN00485,U021,05/11/2024,399846,Debit,5323.28,USD,Inventory,Luna-Tyler,Credit Card
TXN00486,U488,06/10/2024,772916,Debit,9624.14,USD,Payroll,"Hartman, Cox and Zavala",Cash
TXN00487,U191,31/07/2024,784242,Debit,2756.88,USD,Sales,"Conley, Thomas and Fletcher",Cash
TXN00488,U486,02/06/2024,165562,Debit,2065.99,USD,Payroll,"Gross, Thomas and Rosales",Cash
TXN00489,U358,24/02/2024,523674,Credit,8298.61,USD,Payroll,"Stokes, Martin and Stewart",Bank Transfer
TXN00490,U399,26/03/2024,878822,Debit,8390.79,USD,Payroll,Brown Group,Credit Card
TXN00491,U014,08/05/2024,457432,Debit,5799.73,USD,Marketing,"Delacruz, Todd and Green",Credit Card
TXN00492,U133,01/06/2024,112075,Refund,855.63,USD,Inventory,Williams-Li,Bank Transfer
TXN00493,U433,15/09/2024,311350,Credit,5340.1,USD,Operations,Allen-Warren,Credit Card
TXN00494,U432,23/09/2024,720314,Credit,3211.11,USD,Sales,Cortez and Sons,Bank Transfer
TXN00495,U313,27/02/2024,139759,Refund,5893.04,USD,Inventory,Williams PLC,Bank Transfer
TXN00496,U356,22/07/2024,525433,Refund,4919.82,USD,Payroll,Carter PLC,Credit Card
TXN00497,U420,19/05/2024,706310,Debit,9339.15,USD,Sales,"Ramos, Perez and Lin",Bank Transfer
TXN00498,U012,02/09/2024,767501,Credit,3406.17,USD,Operations,Ray Inc,Cash
TXN00499,U342,20/01/2024,744097,Debit,1813.27,USD,Payroll,Flores-Walsh,Bank Transfer
TXN00500,U403,04/08/2024,837496,Refund,250.33,USD,Payroll,"Francis, Solomon and Lynn",Cash
TXN00501,U236,29/10/2024,110175,Debit,5283.74,USD,Inventory,"Weber, Pitts and Carlson",Credit Card
TXN00502,U232,28/03/2024,878769,Credit,3826.29,USD,Inventory,Edwards Group,Cash
TXN00503,U392,23/05/2024,680754,Debit,919.34,USD,Sales,"Myers, Ortiz and Byrd",Credit Card
TXN00504,U078,05/04/2024,804044,Credit,9798.06,USD,Payroll,Roach-Tucker,Credit Card
TXN00505,U487,10/09/2024,923873,Debit,5422.37,USD,Sales,"Allen, Edwards and Taylor",Cash
